rpt_type_name,title,organ_name,author_name,create_date
行业点评,商贸零售：教育信息化迎利好，专项贴息贷款加速高职教信息化建设,天风证券,"刘章明,孙海洋",2022-10-20
行业点评,商贸零售行业点评报告：罗永浩或进军淘宝直播，这意味着什么？,东吴证券,"吴劲草,阳靖",2022-10-18
行业点评,三棵树发布三季报预告，业绩拐点初现：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-10-17
行业点评,2022天猫双11前瞻：以消费品工业为例，看天猫“数字化”服务实体企业,海通证券,"汪立亭,李宏科,曹蕾娜,张冰清",2022-10-22
行业点评,商贸零售行业点评报告：双11倒计时：预售是主要战场，品牌力大比拼一触即发,东吴证券,"吴劲草,石旖瑄,张家璇,谭志千,阳靖",2022-10-23
行业点评,苏宁与美团达成战略合作，罗永浩俞敏洪入驻淘宝直播——商贸零售行业周报（2022.10.17－10.23）,国泰君安,刘越男,2022-10-23
行业点评,互联网电商：瑞幸生酪拿铁首周659万杯再创纪录，爆品策略再次验证——行业点评报告,浙商证券,"谢晨,陈磊",2022-10-26
行业点评,双11预售：头部国妆初战告捷,华泰证券,"孙丹阳,沈晓峰,梅昕",2022-10-26
行业点评,9月印度培育钻出口新高，海外零售端积极布局——培育钻石双周观察（2022.10.10－10.23）,国泰君安,"刘越男,苏颖",2022-10-25
行业点评,美团牵手苏宁，即时零售版图再扩充——行业周报（20221017－20221021）,上海证券,"彭毅,张洪乐",2022-10-24
行业点评,商贸零售行业跟踪周报：海航基础将变更证券简称为“海南机场”，海南自贸港建设提速蓄势待发,东吴证券,"吴劲草,石旖瑄,张家璇,谭志千,阳靖",2022-10-23
行业点评,海容冷链三季报超预期，行业从疫情中修复：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-10-24
行业点评,2022天猫双11前瞻：以消费品工业为例，看天猫“数字化”服务实体企业,海通国际证券,"汪立亭,李宏科,高瑜",2022-10-24
行业点评,直播电商高歌猛进，头部双星持续闪耀——直播电商专题报告,浙商证券,"马莉,陈腾曦",2022-10-30
行业点评,“双11”预售正式打响，竞争格局呈现新变化——商贸零售行业周报（2022.10.24－10.30）,国泰君安,刘越男,2022-10-30
行业点评,9月社零增速放缓，期待Q4需求复苏——行业周报（20221024－20221028）,上海证券,"彭毅,张洪乐",2022-10-31
行业点评,头部主播破壁，综合电商发力内容，增长质量和商业效率价值凸显——2022年双十一专题报告,申万宏源证券,"赵令伊,曹敦鑫",2022-11-06
行业点评,商贸零售行业2022三季报综述之渠道篇——收入仍有承压，盈利有待修复,长江证券,"李锦,陈亮,罗祎",2022-11-04
深度研究,供给侧日臻完善，静待需求端春风：美妆及商业行业培育钻石行业深度报告,中信证券,"杜一帆,徐晓芳",2022-11-04
行业点评,新渠道崛起，教育信息化迎政策窗口——商贸零售行业2022三季报总结,国泰君安,"刘越男,于清泰,陈笑,苏颖,宋小寒",2022-11-03
行业点评,珠宝行业2022年三季报综述：行业增速转正但消费仍承压，龙头品牌加快渠道扩张,招商证券,"刘丽,赵中平,宋盈盈",2022-11-01
行业点评,商贸零售行业跟踪周报：重点推荐产业B2B板块，未来供应链升级重要方向，推荐厦门象屿等,东吴证券,"吴劲草,阳靖",2022-10-31
行业策略,零售行业周报：静待需求复苏，关注利润修复,财通证券,"于健,李跃博",2022-10-31
行业点评,黄金珠宝行业研究：Q3偏淡，期待拐点,国金证券,"罗晓婷,蔡昕妤",2022-11-01
行业点评,三季度温和弱复苏，看好低估值百货和黄金龙头——商贸零售行业2022年三季报总结,光大证券,"唐佳睿,田然",2022-11-01
行业点评,商业贸易：巨子生物登陆港交所，重组胶原龙头产业前景广阔,海通证券,"汪立亭,李宏科,高瑜",2022-11-07
行业点评,黄金珠宝行业研究：1克拉CVD价格连续三周回升，关注持续性,国金证券,"罗晓婷,蔡昕妤",2022-11-06
行业点评,疫情扰动下，国内瑞表销售仍有不确定性——瑞表行业2022年9月数据点评,国泰君安,"刘越男,陈笑",2022-11-05
行业点评,行业步入传统旺季，市场关注度提升——零售行业周报第455期（2022.10.31－2022.11.04）,光大证券,"唐佳睿,田然",2022-11-05
行业点评,三季报业绩披露落地，股东增持彰显长期信心——培育钻石双周观察（2022.10.24－11.06）,国泰君安,"刘越男,苏颖",2022-11-06
行业点评,商业贸易：从蜜雪冰城剖析现制茶饮空间与壁垒,华泰证券,"林寰宇,张诗宇",2022-10-28
行业点评,9月必选消费稳定性强于可选,华泰证券,"林寰宇,张诗宇",2022-11-01
深度研究,商贸零售：豪江智能：智能线性驱动产品领军者，赛道红利下多场景延展业务布局,天风证券,刘章明,2022-11-08
行业点评,平台活动策略分化，新兴渠道值得关注——电商行业双十一购物节深度报告,国元证券,徐偲,2022-11-06
行业点评,商贸零售行业跟踪周报：“供销社热”背后反映我国流通环节的巨大改造空间，关注产业互联B2B企业发展机遇,东吴证券,"吴劲草,阳靖",2022-11-06
行业点评,消费建材底部确认，反弹将至：商贸零售周报,莫尼塔,"黄天天,张嘉树,崔晓静",2022-11-04
行业策略,可选消费温和复苏，看好大众化消费场景——商贸零售行业2023年投资策略,光大证券,"唐佳睿,田然",2022-11-04
行业点评,商贸零售：“双十一”帷幕拉开，内循环持续升级——行业周报（20221031－20221104）,上海证券,"彭毅,张洪乐",2022-11-07
行业点评,宝尊拟收购Gap大中华区，代运营商“品牌”估值逻辑浮现——电商代运营行业点评,浙商证券,"陈腾曦,刘雪瑞",2022-11-10
行业点评,商贸零售：IP绑定＋新零售业务双轮驱动，打造防弹饮料市场领先零售商,天风证券,刘章明,2022-11-11
行业点评,关注双十一战报、地产政策改善和防控措施优化（22年11.7－11.11周观点）,中信建投,"马王杰,翟延杰,吕育儒",2022-11-13
行业点评,互联网电商：外部环境致总体消费表现平缓，直播电商仍有超额增长——双11点评,浙商证券,"谢晨,陈相合",2022-11-12
行业点评,零售板块行情走强，双十一首次未披露具体GMV数据——零售行业周报第456期（2022.11.07－2022.11.11）,光大证券,"唐佳睿,田然",2022-11-12
行业点评,批发和零售贸易：扎根实体服务实体，拒绝GMV“数字焦虑”——2022年双十一数据点评,光大证券,"唐佳睿,田然",2022-11-12
行业点评,可选消费：双十一竞争分化，直播电商贡献增量,华泰证券,"林寰宇,张诗宇",2022-11-13
行业点评,商贸零售行业跟踪周报：新冠肺炎疫情防控措施进一步优化，推荐关注出行板块,东吴证券,"吴劲草,石旖瑄",2022-11-13
行业点评,饰品：10月印度培育钻裸钻出口高基数下同比＋22％,财通证券,"刘洋,李跃博,李天阳",2022-11-12
行业点评,SHEIN试点平台模式，首家长期线下实体店落地东京——跨境电商行业观察22,国泰君安,"刘越男,陈笑",2022-11-11
行业点评,中国零售：巨子生物登陆港交所，重组胶原龙头产业前景广阔,海通国际证券,"汪立亭,李宏科,高瑜",2022-11-14
行业点评,双十一总体表现平稳，京东超越行业增速——行业周报（20221107－20221111）,上海证券,"彭毅,张洪乐",2022-11-14
行业点评,优化隔离措施，整治层层加码，防控兼顾经济：疫情防控二十条政策点评,招商证券,"丁浙川,李秀敏",2022-11-13
行业点评,商贸零售行业跟踪报告：2022年10月培育钻石数据点评：出口数据持续增长，进口略低于预期,华创证券,"王薇娜,姚婧",2022-11-13
行业点评,商贸零售：海南免税：离岛免税双11日销3.5亿元消费活跃，海口国际免税城助力竞争力进一步增强，疫情动态优化下免税有望持续快速回暖,天风证券,"刘章明,董懿夫",2022-11-15
行业点评,商业贸易行业：双11平淡收尾，短期看结构分化，长期看电商企业及社会价值——2022年双11跟踪点评,东方证券,"项雯倩,吴丛露,崔凡平",2022-11-15
行业点评,轻工日化：海外美妆Q3回顾：边际改善，中国市场分化,中金,"樊俊豪,徐卓楠,石狄,黄蔓琪",2022-11-15
行业点评,黄金珠宝行业研究：10月假期拖累印度毛坯进口，裸钻价格回升,国金证券,"罗晓婷,蔡昕妤",2022-11-14
行业点评,双十一收官业绩稳中向好，服务实体经济展现电商增长质量——2022年“双11”购物节消费数据点评,申万宏源证券,"赵令伊,曹敦鑫",2022-11-14
深度研究,“出海＋社区拼团＋品牌化＋支付”，迎增长和盈利拐点—电商系列深度报告,浙商证券,宁浮洁,2022-11-15
行业点评,10月社零增速下降，静待消费需求提振：10月社零数据点评,财通证券,"于健,李跃博",2022-11-16
行业点评,批发零售业：环比下滑，需求疲软——2022年10月社零数据点评,国泰君安,"刘越男,于清泰,宋小寒",2022-11-15
行业策略,无惧短期扰动，关注成长机会－－2023年商贸零售行业年度策略,兴业证券,"代凯燕,金秋",2022-11-16
行业点评,商贸零售：褪去浮华，稳中向好,财通证券,"于健,李跃博",2022-11-15
深度研究,商业贸易：掘金万亿闲置经济，二手电商快速崛起——二手电商行业迎来黄金发展期,申万宏源证券,罗贤飞,2021-01-28
行业点评,商业贸易行业：敏感肌护理：细分赛道方兴未艾，新时代竞争产品为王,广发证券,"洪涛,嵇文欣",2021-01-29
行业点评,疫情反复加剧，不利于线下销售渠道——零售行业周报第370期（2021.01.18－2021.01.22）,光大证券,"唐佳睿,孙路",2021-01-24
行业点评,社会服务＆商业贸易：交通部预计春运较19年下降4成，积极关注必选消费回暖,兴业证券,"刘嘉仁,熊超,代凯燕,金秋",2021-01-24
行业点评,奢侈品行业系列报告之一：奢侈品品牌缘何屡屡提价？,东兴证券,"张凯琳,刘田田",2021-01-28
深度研究,从完美日记、花西子看彩妆赛道与新品牌崛起——彩妆行业深度报告,国元证券,"李典,杨柳",2021-01-28
行业点评,商业贸易月度点评：潮玩规模持续高增，小品牌出清，看好龙头泡泡玛特,天风证券,"刘章明,吴慧迪",2021-02-02
行业点评,王府井拟吸收合并首商股份，建议关注低估值龙头——商贸零售周报2021年第2期,长城证券,刘鹏,2021-02-01
行业点评,商贸零售行业周报（第三周）,华泰证券,"林寰宇,张诗宇",2021-01-24
行业点评,就地过年政策，利好超商板块——商贸零售周报2021年第1期,长城证券,刘鹏,2021-01-25
深度研究,彩妆风口，国货突围,招商证券,"刘丽,郑恺",2021-01-24
行业点评,商贸零售：阿里巴巴20Q4财报解读－坚持长期投资，挖掘增长动能,中泰证券,龙凌波,2021-02-04
行业点评,产业观察：萌宠当道，宠物经济来袭,国泰君安,"郝亚雯,鲍雁辛",2021-02-04
行业点评,外卖大战复盘：乘胜追击一鼓作气，攻城拔地扭转乾坤——电商大战系列报告二,国泰君安,"刘越男,于清泰",2021-02-02
行业点评,疫情散点频发，“就地过年”利好城镇、线上、出口消费——2021年春节消费受疫情管控政策影响点评,招商银行,张晏铭,2021-01-26
深度研究,零售：平台与流量变化衍生新需求，代运营持续高增长：电商代运营行业深度报告,招商证券,"丁浙川,李秀敏,徐锡联",2021-02-01
行业点评,商业贸易行业周报（2021年第5期）：百花齐放的跨境电商—VeSync巡礼,东吴证券,"吴劲草,张家璇,阳靖",2021-01-31
行业点评,业绩快报乏善可陈，行业和疫情双重因素所致——零售行业周报第371期（2021.01.25－2021.01.29）,光大证券,"唐佳睿,孙路",2021-01-31
行业策略,掘金消费“首尾”机会和渠道变革，布局高成长性渠道——商贸零售行业2021年投资策略,光大证券,"唐佳睿,孙路",2021-01-14
行业点评,全球观察之资生堂：20Q3销售额同比下滑18.4％，营业利润显著恢复,广发证券,洪涛,2021-01-13
行业点评,迎接万物到家新时代,国泰君安,"鲍雁辛,赵瑞",2021-01-11
行业点评,零售业景气细分，行业东风已启——折扣零售行业专题报告,东方证券,"施红梅,崔凡平",2021-01-12
行业点评,低估值品种或可逐步关注，国企改革稳步进展——零售行业周报第368期（2021.01.04－2021.01.08）,光大证券,"唐佳睿,孙路",2021-01-10
行业点评,商业贸易行业周报（第一周）,华泰证券,"林寰宇,张诗宇",2021-01-10
行业点评,传媒互联网：12月电商数据：更强的季节性因素导致增长放缓,中金,白洋,2021-01-20
深度研究,商业贸易：从平台、团长、消费者角度，探究社区团购的兴起——社区团购专题系列之一,兴业证券,"刘嘉仁,代凯燕,金秋",2021-01-19
行业点评,贸易：南下资金参与热情高涨，关注低估值教育板块,天风证券,"刘章明,孙海洋",2021-01-19
行业点评,商贸零售：春华秋实，直播电商2021将在资本市场大放异彩──行业点评,浙商证券,陈腾曦,2021-01-19
行业点评,快手——“被看见的力量”：短视频直播平台分析框架探讨,浙商证券,"陈腾曦,辛泽熙",2021-01-20
行业点评,商业贸易行业周报（2021年第3期）：微信加大对第三方外链的整治力度，未来微信内部或将崛起新的内容及电商平台,东吴证券,"吴劲草,张家璇,阳靖",2021-01-17
行业点评,商业贸易：复盘欧美日洗涤剂浓缩化之路，看好蓝月亮长期成长空间,天风证券,刘章明,2021-02-18
行业点评,把握春节前情绪面机会——零售行业周报第372期（2021.02.01－2021.02.05）,光大证券,"唐佳睿,孙路",2021-02-07
行业点评,个护＆家居线上专题分析报告：1月纸巾个护＆家居品类阿里全网数据跟踪,国金证券,"姜浩,尹新悦",2021-02-10
深度研究,商贸零售：潮玩行业初露锋芒，IP优者强者恒强,安信证券,刘文正,2021-02-17
行业点评,春节零售餐饮销售额增28.7%，数字消费、就地过年成新亮点,海通证券,"汪立亭,李宏科,高瑜",2021-02-18
行业点评,商贸零售：亚马逊2020Q4财报解读－主业增长强劲，投资持续扩大,中泰证券,龙凌波,2021-02-18
行业点评,可选消费：春节黄金周消费稳中向好,华泰证券,"林寰宇,张诗宇",2021-02-19
行业点评,商业贸易行业：2021牛年春节黄金周消费累积爆发，电商强化用户消费习惯,广发证券,"洪涛,童若琰",2021-02-18
行业点评,商业贸易：管中窥豹，个护家护赛道下沉市场洞察,天风证券,刘章明,2021-02-19
行业点评,商业贸易：奈雪的茶招股说明书梳理，千亿现制茶饮市场高景气,中信建投,"史琨,周博文,邱季",2021-02-18
行业点评,茶饮新消费崛起，不止于茶——海通消费前瞻：茶饮专题系列1,海通证券,"汪立亭,李宏科,高瑜",2021-02-18
行业点评,社区团购受罚，海南离岛免税“邮寄送达”满月——商贸零售周报2021年第6期,长城证券,刘鹏,2021-03-08
行业点评,一般零售：复盘亚洲卫护龙头尤妮佳经营之道，看中国市场路在何方,天风证券,"刘章明,范张翔",2021-03-10
行业点评,可选消费持续复苏，电商增长强劲——商业贸易行业2020年年报业绩前瞻,申万宏源证券,"赵令伊,张玲玉",2021-02-09
深度研究,珠宝首饰行业深度研究报告：溯本源观新局，抉择当下方赢未来,华创证券,"郭庆龙,陈梦",2021-02-09
行业点评,受益于春节就地过年政策，餐饮业复苏加快——商贸零售周报2021年第3期,长城证券,刘鹏,2021-02-08
行业点评,商业贸易行业周报（第九周）,华泰证券,"林寰宇,张诗宇",2021-03-07
行业点评,商业贸易：两会教育：关注校外培训及中西部发展，公平高质量为关键词,天风证券,"刘章明,孙海洋",2021-03-08
行业点评,社区团购调研分析，将成于微澜之间——商贸零售行业动态点评,长城证券,刘鹏,2021-03-08
行业点评,京东集团业绩超预期，建议关注电商板块——商贸零售周报2021年第7期,长城证券,刘鹏,2021-03-15
行业点评,奢侈品行业系列报告之二：奢侈品集团的前世今生,东兴证券,"刘田田,常子杰",2021-03-16
行业点评,商业贸易行业跟踪周报2021年第10期：京东发布2020全年业绩，年活跃用户＋30％,东吴证券,"吴劲草,张家璇,阳靖",2021-03-14
行业点评,商业贸易：2月食品CPI增速环比下降，十四五规划提出加快发展跨境电商,中信建投,"史琨,周博文",2021-03-15
行业点评,商贸零售：京东20Q4财报解读－增长超预期，坚持长期投资,中泰证券,龙凌波,2021-03-15
行业点评,零售行业：中国零售行业展望，2021年3月,中诚信国际,"李廷蔚,田梓慧,王雅方,杨傲镝",2021-03-13
行业点评,商业贸易行业周报（第十周）,华泰证券,"林寰宇,张诗宇",2021-03-14
行业点评,技术驱动效率提升，电商消费者体验持续增强：电商人货场研究框架三部曲之一,招商证券,"丁浙川,李秀敏,徐锡联",2021-03-14
行业点评,关注2021年一季度行业复苏，可选消费品可期——零售行业周报第376期（2021.03.08－2021.03.12）,光大证券,"唐佳睿,孙路",2021-03-14
行业点评,商业贸易：老鹰教育A股IPO过会，A股教育再添艺教新兵,天风证券,"刘章明,孙海洋",2021-02-24
行业点评,阿里线上数据月报：1月膳食营养补充剂／婴幼儿奶粉／调味品高增长,中金,"陈文博,武雨欣",2021-02-24
行业点评,商业贸易行业周报（第七周）,华泰证券,"林寰宇,张诗宇",2021-02-21
行业点评,三浪叠加机遇，国货品牌出海——跨境电商行业系列报告（二）,世纪证券,"陈建生,李时樟",2021-02-19
行业点评,商业贸易行业跟踪周报2021年第7期：京东物流拟赴港IPO，核心数据披露：20年底员工总数26万，Q1－3亏损收窄至0.12亿,东吴证券,"吴劲草,张家璇,阳靖",2021-02-21
行业点评,春节后股市波动加剧，黄金珠宝行业或有分化——零售行业周报第374期（2021.02.22－2021.02.26）,光大证券,"唐佳睿,孙路",2021-02-28
行业策略,掘金消费“首尾”机会和渠道变革布局高成长性渠道——商贸零售行业2021年春季策略报告,光大证券,"唐佳睿,孙路",2021-02-26
行业点评,深圳国资入股苏宁，Costco落地深圳龙华——商贸零售周报2021年第5期,长城证券,刘鹏,2021-03-01
行业点评,春节期间，免税餐饮板块增速超预期——商贸零售周报2021年第4期,长城证券,刘鹏,2021-02-22
行业点评,零售业行业跟踪报告：春节期间可选消费增长良好，离岛免税火爆——消费数据跟踪2021年第二期,国元证券,"李典,徐熠雯",2021-02-22
行业点评,商业贸易行业：复盘TJX看国内折扣零售业发展机遇,东方证券,"施红梅,崔凡平",2021-02-23
行业点评,批零贸易业：需求回暖金价上行催化，行业有望量价齐升——珠宝行业专题研究报告,国泰君安,刘越男,2021-02-23
行业点评,大戏刚刚启幕，前方星辰大海——跨境电商行业专题报告,浙商证券,"陈腾曦,辛泽熙,于健,刘雪瑞",2021-02-23
行业点评,直击电商之十二：阿里云业绩转正，核心电商稳健增长,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-02-18
行业点评,商业贸易行业周报（第八周）,华泰证券,"林寰宇,张诗宇",2021-02-28
行业点评,商贸零售：唯品会20Q4财报解读－业绩超预期，延续质量型增长,中泰证券,龙凌波,2021-02-28
行业点评,全球观察之LVMH集团：20Q4销售持续复苏，主力品牌具备较高韧性,广发证券,"洪涛,嵇文欣",2021-02-26
行业点评,关注通胀预期品类，仍看好黄金珠宝行业——零售行业周报第375期（2021.03.01－2021.03.05）,光大证券,"唐佳睿,孙路",2021-03-06
行业点评,可选品消费复苏趋势不改，黄金珠宝景气度高——零售行业周报第380期,光大证券,唐佳睿,2021-04-10
行业点评,商业贸易行业：阿里反垄断处罚靴子落地，“扯袖子”审慎监管助力行业健康发展,东方证券,"施红梅,崔凡平",2021-04-10
行业点评,商业贸易行业周报（第十四周）,华泰证券,"林寰宇,张诗宇",2021-04-11
行业点评,商业贸易：全球观察之开云集团：FY20实现销售额131亿欧元，核心品牌Gucci地位稳固,广发证券,"洪涛,嵇文欣",2021-04-10
行业点评,阿里反垄断处罚靴子落地，电商业风云再起——商贸零售行业周报（2021.4.5－4.9）,东方证券,"施红梅,崔凡平",2021-04-11
行业点评,批发零售：处罚落地监管趋严，比拼效率发力基建——阿里巴巴反垄断事件点评,国泰君安,"刘越男,于清泰",2021-04-11
行业点评,商业贸易行业跟踪周报2021年第14期：阿里巴巴被罚，对电商行业意味着什么，未来发展方向几何？,东吴证券,"吴劲草,张家璇,阳靖",2021-04-11
行业点评,2部春节档影片冲击影史Top榜，腾讯START云游戏安卓版开测——互联网传媒行业周观点（2.17—2.28）,万联证券,"夏清莹,杨岚",2021-03-01
行业点评,反垄断监管持续发酵，促进平台经济规范化发展：新零售行业重大事项点评,中信证券,"杨清朴,姜娅",2021-04-12
行业点评,商社行业：旅游商务全面回暖带动酒店市场复苏，后疫情时代龙头集中度加速提升,东兴证券,"王紫,赵莹,魏宇萌,刘雪晴",2021-04-12
行业点评,个护＆家居线上专题分析报告：3月＆1Q纸巾个护＆家居品类阿里全网数据跟踪,国金证券,"姜浩,尹新悦",2021-04-07
行业点评,电商行业：复盘拼多多崛起之路——兼论社交电商崛起的逻辑,德邦证券,花小伟,2021-04-08
行业点评,商业贸易行业：复盘Dollar_General，中国杂货零售的发展之思,东方证券,"施红梅,崔凡平",2021-04-08
行业点评,成都春季糖酒会顺利进行，利好标的华致酒行——商贸零售周报2021年第10期,长城证券,刘鹏,2021-04-06
深度研究,商业贸易行业：对比日企，探讨名创优品的发展潜质,东方证券,"施红梅,崔凡平",2021-04-06
行业点评,商业贸易行业周报（第十五周）,华泰证券,"林寰宇,张诗宇",2021-04-18
行业点评,商业贸易：LVMH｜时装皮具品类推动销售加速恢复，2021Q1有机增幅30％，营收劲增32％,天风证券,刘章明,2021-04-16
行业点评,商业贸易：租赁会计准则调整，高比例自有物业企业受影响小,海通证券,"汪立亭,李宏科,高瑜",2021-04-18
行业点评,到店式消费全面复苏，关注线下实体业态——商贸零售行业周报（2021.4.12－4.16）,东方证券,"施红梅,崔凡平",2021-04-18
深度研究,商业贸易：奈雪的茶：优质赛道领军者，全能发展扩张可期,国盛证券,杜玥莹,2021-03-24
深度研究,零售业：纵览电商之五：品质服务铸就京东,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-03-23
行业点评,可选消费增长强劲，黄金珠宝景气度高——商业贸易行业2021年一季报业绩前瞻,申万宏源证券,"赵令伊,张玲玉",2021-04-15
行业点评,商业贸易：跨境电商21Q1出口额同增69.3％,华泰证券,"林寰宇,张诗宇",2021-04-16
行业点评,商业贸易：怪兽充电｜涨价＋下沉推动进一步扩张，优秀商业模式铸就消费场景变现基石,天风证券,刘章明,2021-04-16
行业点评,阿里反垄断处罚靴子落地，建议关注绩优标的——商贸零售周报2021年第11期,长城证券,刘鹏,2021-04-12
行业点评,商业贸易行业周报（04.06－04.09）：维持上期观点，建议关注国内旅游市场复苏带来的投资机会,华福证券,聂博雅,2021-04-09
深度研究,商贸零售：渠道规模筑就婚庆珠宝壁垒，需求升级驱动未来成长,安信证券,刘文正,2021-04-13
行业点评,电商SaaS：助力全场景数字化，享去中心化红利——私域电商系列研究一,国泰君安,"刘越男,于清泰",2021-04-19
行业点评,商业贸易行业跟踪周报2021年第12期：“新疆棉”事件激发消费情怀，国货服装品牌崛起迎重要契机,东吴证券,"吴劲草,张家璇,阳靖",2021-03-28
行业点评,商业贸易行业周报（第十二周）,华泰证券,"林寰宇,张诗宇",2021-03-28
行业点评,商业贸易行业周报（第十一周）,华泰证券,"林寰宇,张诗宇",2021-03-22
行业点评,商业贸易行业跟踪周报2021年第11期：年活跃买家超越阿里，但拼多多还有很长的路要走,东吴证券,"吴劲草,张家璇,阳靖",2021-03-21
行业点评,商业贸易行业：对比日本，中国杂货零售的发展之思,东方证券,"施红梅,崔凡平",2021-03-26
行业点评,电商内容化篇一：如何看待当下不同电商和内容平台的发展方向？,天风证券,刘章明,2021-03-22
行业点评,商业贸易：电子烟或将参照卷烟进行监管,华泰证券,"林寰宇,张诗宇",2021-03-23
行业点评,商业贸易行业专题报告：以租金作为效率准绳，什么业态能持续在线下生存？,华创证券,王薇娜,2021-03-22
行业点评,社区团购水大鱼大，渠道格局重塑持久战延续——商贸零售行业周报（2021.3.29－4.2）,东方证券,"施红梅,崔凡平",2021-04-05
行业点评,数读2021年社区团购消费新趋向——消费者社区团购问卷调查及分析报告,申万宏源证券,"赵令伊,张玲玉",2021-03-31
行业点评,零售板块整体向好，看好黄金珠宝和百货个股——零售行业周报第379期（2021.03.29－2021.04.02）,光大证券,唐佳睿,2021-04-04
行业点评,商业贸易行业周报（第十三周）,华泰证券,"林寰宇,张诗宇",2021-04-06
行业点评,商业贸易行业周报（03.22－03.26）：疫苗接种逐步铺开，清明五一节假日有望为海南免税再添利好,华福证券,聂博雅,2021-03-28
行业点评,商业贸易：28部门发文部署新型消费发展方向，京东集团加码即时配送,中信建投,"史琨,周博文,邱季",2021-03-29
深度研究,社区团购：起于团长，成于供应链,东北证券,"刘立喜,周路昀",2021-03-31
行业点评,零售：GMV稳步增长，核心商业优势依然稳固：阿里巴巴FY21点评,招商证券,"丁浙川,李秀敏,徐锡联",2021-05-13
深度研究,社区团购深度研究：硝烟进行时，品牌／平台／团长都在想什么？,东吴证券,"吴劲草,阳靖",2021-05-11
行业点评,孩子王IPO过会，建议关注绩优标的——商贸零售周报2021年第13期,长城证券,刘鹏,2021-04-26
行业点评,商业贸易：三只松鼠四季度总体扭亏为盈，线上渠道京东盈利天猫边际改善，线下门店实现整体盈利，分销表现靓眼，拐点或已至,天风证券,"刘章明,吴立",2021-03-30
深度研究,零售业：国潮视角看黄金珠宝消费新机会,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-03-29
行业点评,行业白皮书发布，功能化、线上化成为焦点——消费行业点评,川财证券,"欧阳宇剑,何宇航",2021-05-10
行业点评,深圳拟推动免税经济加快发展，一季度全国网上零售额达2.81万亿元——商贸零售周报2021年第14期,长城证券,刘鹏,2021-05-09
行业点评,商业贸易：业绩表现分化，优选高景气赛道龙头,华泰证券,"林寰宇,张诗宇",2021-05-09
行业点评,商业贸易行业周报（第十八周）,华泰证券,"林寰宇,张诗宇",2021-05-09
行业点评,阿里将加大新零售＆淘特投入，预示行业竞争加剧——商贸零售行业周报（2021.5.10－5.14）,东方证券,"施红梅,崔凡平",2021-05-16
深度研究,商贸零售培育钻石深度：新消费浪潮方兴未艾，星星之火可以燎原,安信证券,"刘文正,李哲,李旭东",2021-05-17
深度研究,零售业：纵览电商之七：电商的缘起、演进与格局,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-05-18
行业点评,中国餐饮市场连锁化率达15％，行业加速走向万店时代——商贸零售周报2021年第15期,长城证券,刘鹏,2021-05-17
行业点评,商业贸易行业周报（第十九周）,华泰证券,"林寰宇,张诗宇",2021-05-16
行业点评,阿里巴巴发布财报，关注疫情下跨境电商规模增长——新经济产业链周报,川财证券,"欧阳宇剑,何宇航",2021-05-14
行业点评,商业贸易：民促法靴子落地！利好高教＋高中，关注K9政策落地，规范K12培训，推动职教发展,天风证券,"刘章明,孙海洋,张一帆",2021-05-16
行业点评,复盘Shopify：强生态领路DTC数字化——私域电商系列研究二,国泰君安,"刘越男,于清泰",2021-04-23
行业点评,商业贸易行业周报（第十六周）,华泰证券,"林寰宇,张诗宇",2021-04-25
行业点评,直播营销管理政策出台，行业规范化加剧马太效应——商贸零售行业周报（2021.4.19－4.23）,东方证券,"施红梅,崔凡平",2021-04-25
行业点评,商业贸易行业跟踪周报行业2021年第16期：孩子王IPO过会，母婴零售龙头上市在即,东吴证券,"吴劲草,张家璇,阳靖",2021-04-25
行业点评,商业贸易：一季度机构持仓向细分龙头集中，美丽经济、黄金珠宝、跨境电商受青睐,海通证券,"汪立亭,李宏科,高瑜",2021-04-25
行业点评,阿里预计FY2022营收9300亿（yoy＋30％）；微盟2021Q1SaaS收入同比增长超过100％：前瞻研究全球电商行业周报016,中信证券,"许英博,杨清朴,王冠然,朱话笙,廖原",2021-05-17
行业点评,商社行业：五一旅游业望迎显著复苏，教育财报期关注高教职教,东兴证券,"王紫,赵莹,魏宇萌,刘雪晴",2021-04-26
行业点评,物美科技二次赴港上市，3月餐饮消费回复超预期——商贸零售周报2021年第12期,长城证券,刘鹏,2021-04-19
行业点评,商业贸易：超市财报回顾：行业经营承压，会计准则变更影响多个财务数据表现，数字化进程和业态变革加快,天风证券,"刘章明,李田",2021-05-05
行业点评,商业贸易行业周报（第十七周）,华泰证券,"林寰宇,张诗宇",2021-05-06
行业点评,可选消费景气上行，建议关注黄金珠宝和百货个股——商贸零售行业2020年年报及2021年一季报总结,光大证券,唐佳睿,2021-05-02
行业点评,一季报披露期已至，建议关注公司业绩预期差——零售行业周报第382期（2021.04.19－2021.04.23）,光大证券,唐佳睿,2021-04-25
行业点评,可选品数据向好，短期关注消费复苏节奏——零售行业周报第383期（2021.04.26－2021.05.07）,光大证券,唐佳睿,2021-05-08
